state_or_region,sector,year,price
Illinois,industrial,2026,10.27
Indiana,commercial,2001,5.3075
Indiana,commercial,2002,6.0008333333333335
Indiana,commercial,2003,6.131666666666667
Indiana,commercial,2004,6.309166666666666
Indiana,commercial,2005,6.569166666666667
Indiana,commercial,2006,7.21
Indiana,commercial,2007,7.2825
Indiana,commercial,2008,7.8125
Indiana,commercial,2009,8.319166666666666
Indiana,commercial,2010,8.379166666666666
Indiana,commercial,2011,8.775833333333333
Indiana,commercial,2012,9.1525
Indiana,commercial,2013,9.603333333333333
Indiana,commercial,2014,9.9625
Indiana,commercial,2015,9.7825
Indiana,commercial,2016,10.011666666666667
Indiana,commercial,2017,10.548333333333334
Indiana,commercial,2018,10.601666666666667
Indiana,commercial,2019,11.034166666666666
Indiana,commercial,2020,11.215833333333334
Indiana,commercial,2021,11.585
Indiana,commercial,2022,12.862499999999999
Indiana,commercial,2023,12.584166666666667
Indiana,commercial,2024,12.449166666666665
Indiana,commercial,2025,13.8825
Indiana,commercial,2026,13.85
Indiana,industrial,2001,4.111666666666667
Indiana,industrial,2002,3.9525
Indiana,industrial,2003,3.920833333333333
Indiana,industrial,2004,4.130833333333333
Indiana,industrial,2005,4.420833333333333
Indiana,industrial,2006,4.944999999999999
Indiana,industrial,2007,4.888333333333333
Indiana,industrial,2008,5.4675
Indiana,industrial,2009,5.81
Indiana,industrial,2010,5.87
Indiana,industrial,2011,6.165
Indiana,industrial,2012,6.3374999999999995
Indiana,industrial,2013,6.696666666666666
Indiana,industrial,2014,6.965
Indiana,industrial,2015,6.859999999999999
Indiana,industrial,2016,6.9816666666666665
Indiana,industrial,2017,7.5425
Indiana,industrial,2018,7.383333333333333
Indiana,industrial,2019,7.358333333333333
Indiana,industrial,2020,6.986666666666667
Indiana,industrial,2021,7.388333333333333
Indiana,industrial,2022,8.651666666666666
Indiana,industrial,2023,8.255
Indiana,industrial,2024,8.154166666666667
Indiana,industrial,2025,8.887500000000001
Indiana,industrial,2026,9.43
Iowa,commercial,2001,6.674166666666667
Iowa,commercial,2002,6.531666666666666
Iowa,commercial,2003,6.223333333333334
Iowa,commercial,2004,6.733333333333333
Iowa,commercial,2005,6.926666666666667
Iowa,commercial,2006,7.261666666666667
Iowa,commercial,2007,7.077500000000001
Iowa,commercial,2008,7.166666666666667
Iowa,commercial,2009,7.544999999999999
Iowa,commercial,2010,7.885833333333333
Iowa,commercial,2011,7.835
Iowa,commercial,2012,7.973333333333334
Iowa,commercial,2013,8.419166666666667
Iowa,commercial,2014,8.669166666666667
Iowa,commercial,2015,8.9025
Iowa,commercial,2016,9.1325
Iowa,commercial,2017,9.43
Iowa,commercial,2018,9.650833333333333
Iowa,commercial,2019,9.985
Iowa,commercial,2020,9.960833333333333
Iowa,commercial,2021,10.125833333333334
Iowa,commercial,2022,10.524166666666668
Iowa,commercial,2023,10.293333333333333
Iowa,commercial,2024,10.188333333333333
Iowa,commercial,2025,10.9925
Iowa,commercial,2026,10.52
Iowa,industrial,2001,4.1658333333333335
Iowa,industrial,2002,4.050833333333333
Iowa,industrial,2003,4.148333333333333
Iowa,industrial,2004,4.3225
Iowa,industrial,2005,4.5575
Iowa,industrial,2006,4.913333333333333
Iowa,industrial,2007,4.7299999999999995
Iowa,industrial,2008,4.801666666666667
Iowa,industrial,2009,5.264166666666667
Iowa,industrial,2010,5.345
Iowa,industrial,2011,5.2025
Iowa,industrial,2012,5.280833333333333
Iowa,industrial,2013,5.6175
Iowa,industrial,2014,5.702500000000001
Iowa,industrial,2015,5.8725
Iowa,industrial,2016,6.023333333333333
Iowa,industrial,2017,6.173333333333333
Iowa,industrial,2018,6.425
Iowa,industrial,2019,6.575833333333333
Iowa,industrial,2020,6.408333333333334
Iowa,industrial,2021,6.6025
Iowa,industrial,2022,7.028333333333333
Iowa,industrial,2023,6.885833333333333
Iowa,industrial,2024,6.788333333333333
Iowa,industrial,2025,7.164166666666667
Iowa,industrial,2026,7.35
Kansas,commercial,2001,6.1691666666666665
Kansas,commercial,2002,6.25
Kansas,commercial,2003,6.3875
Kansas,commercial,2004,6.421666666666667
Kansas,commercial,2005,6.575
Kansas,commercial,2006,6.918333333333333
Kansas,commercial,2007,6.789166666666667
Kansas,commercial,2008,7.387499999999999
Kansas,commercial,2009,7.857500000000001
Kansas,commercial,2010,8.216666666666667
Kansas,commercial,2011,8.741666666666667
Kansas,commercial,2012,9.208333333333334
Kansas,commercial,2013,9.660833333333334
Kansas,commercial,2014,10.106666666666667
Kansas,commercial,2015,10.088333333333333
Kansas,commercial,2016,10.459166666666667
Kansas,commercial,2017,10.565833333333332
Kansas,commercial,2018,10.634166666666667
Kansas,commercial,2019,10.270833333333334
Kansas,commercial,2020,10.405
Kansas,commercial,2021,10.501666666666667
Kansas,commercial,2022,11.451666666666666
Kansas,commercial,2023,10.8525
Kansas,commercial,2024,11.138333333333334
Kansas,commercial,2025,11.313333333333333
Kansas,commercial,2026,11.32
Kansas,industrial,2001,4.545833333333333
Kansas,industrial,2002,4.520833333333333
Kansas,industrial,2003,4.608333333333333
Kansas,industrial,2004,4.685
Kansas,industrial,2005,4.848333333333334
Kansas,industrial,2006,5.193333333333333
Kansas,industrial,2007,5.1225
Kansas,industrial,2008,5.675833333333333
Kansas,industrial,2009,6.100833333333333
Kansas,industrial,2010,6.224166666666666
Kansas,industrial,2011,6.695
Kansas,industrial,2012,7.083333333333333
Kansas,industrial,2013,7.388333333333333
Kansas,industrial,2014,7.789166666666667
Kansas,industrial,2015,7.604166666666667
Kansas,industrial,2016,7.485833333333333
Kansas,industrial,2017,7.5375000000000005
Kansas,industrial,2018,7.588333333333334
Kansas,industrial,2019,7.348333333333334
Kansas,industrial,2020,7.303333333333334
Kansas,industrial,2021,7.3775
Kansas,industrial,2022,8.2825
Kansas,industrial,2023,7.639166666666667
Kansas,industrial,2024,7.7275
Kansas,industrial,2025,8.02
Kansas,industrial,2026,8.51
Kentucky,commercial,2001,5.214166666666666
Kentucky,commercial,2002,5.301666666666667
Kentucky,commercial,2003,5.3675
Kentucky,commercial,2004,5.599166666666666
Kentucky,commercial,2005,5.996666666666666
Kentucky,commercial,2006,6.418333333333333
Kentucky,commercial,2007,6.7491666666666665
Kentucky,commercial,2008,7.275833333333334
Kentucky,commercial,2009,7.6225
Kentucky,commercial,2010,7.873333333333334
Kentucky,commercial,2011,8.495
Kentucky,commercial,2012,8.730833333333333
Kentucky,commercial,2013,8.630833333333333
Kentucky,commercial,2014,9.446666666666667
Kentucky,commercial,2015,9.44
Kentucky,commercial,2016,9.575000000000001
Kentucky,commercial,2017,9.850833333333334
Kentucky,commercial,2018,9.754166666666666
Kentucky,commercial,2019,10.160833333333334
Kentucky,commercial,2020,10.361666666666666
Kentucky,commercial,2021,10.758333333333333
Kentucky,commercial,2022,11.764166666666666
Kentucky,commercial,2023,11.390833333333333
Kentucky,commercial,2024,11.510833333333332
Kentucky,commercial,2025,11.904166666666667
Kentucky,commercial,2026,13.16
Kentucky,industrial,2001,3.080833333333333
Kentucky,industrial,2002,3.1141666666666663
Kentucky,industrial,2003,3.23
Kentucky,industrial,2004,3.359166666666667
Kentucky,industrial,2005,3.6333333333333333
Kentucky,industrial,2006,4.073333333333333
Kentucky,industrial,2007,4.498333333333333
Kentucky,industrial,2008,4.845833333333333
Kentucky,industrial,2009,4.940833333333333
Kentucky,industrial,2010,5.065833333333333
Kentucky,industrial,2011,5.349166666666666
Kentucky,industrial,2012,5.359166666666667
Kentucky,industrial,2013,5.711666666666666
Kentucky,industrial,2014,5.675
Kentucky,industrial,2015,5.488333333333333
Kentucky,industrial,2016,5.6675
Kentucky,industrial,2017,5.715
Kentucky,industrial,2018,5.685
Kentucky,industrial,2019,5.571666666666666
Kentucky,industrial,2020,5.3116666666666665
Kentucky,industrial,2021,5.945833333333333
Kentucky,industrial,2022,7.43
Kentucky,industrial,2023,6.555833333333333
Kentucky,industrial,2024,6.4975
Kentucky,industrial,2025,6.963333333333334
Kentucky,industrial,2026,8.46
Louisiana,commercial,2001,7.623333333333334
Louisiana,commercial,2002,6.629166666666666
Louisiana,commercial,2003,7.389166666666667
Louisiana,commercial,2004,7.5616666666666665
Louisiana,commercial,2005,8.575833333333334
Louisiana,commercial,2006,9.034166666666666
Louisiana,commercial,2007,9.14
Louisiana,commercial,2008,10.060833333333333
Louisiana,commercial,2009,7.751666666666666
Louisiana,commercial,2010,8.5125
Louisiana,commercial,2011,8.421666666666667
Louisiana,commercial,2012,7.781666666666666
Louisiana,commercial,2013,8.9625
Louisiana,commercial,2014,9.109166666666667
Louisiana,commercial,2015,8.666666666666666
Louisiana,commercial,2016,8.605833333333333
Louisiana,commercial,2017,8.94
Louisiana,commercial,2018,8.875
Louisiana,commercial,2019,8.924999999999999
Louisiana,commercial,2020,8.871666666666666
Louisiana,commercial,2021,10.234166666666667
Louisiana,commercial,2022,11.8675
Louisiana,commercial,2023,10.540000000000001
Louisiana,commercial,2024,10.5025
Louisiana,commercial,2025,11.229999999999999
Louisiana,commercial,2026,11.54
Louisiana,industrial,2001,5.5575
Louisiana,industrial,2002,4.406666666666667
Louisiana,industrial,2003,5.574166666666667
Louisiana,industrial,2004,5.816666666666666
Louisiana,industrial,2005,6.745
Louisiana,industrial,2006,6.878333333333333
Louisiana,industrial,2007,6.7749999999999995
Louisiana,industrial,2008,7.9366666666666665
Louisiana,industrial,2009,5.3
Louisiana,industrial,2010,5.854166666666667
Louisiana,industrial,2011,5.679166666666667
Louisiana,industrial,2012,4.765
Louisiana,industrial,2013,5.9175
Louisiana,industrial,2014,6.04
Louisiana,industrial,2015,5.411666666666666
Louisiana,industrial,2016,5.081666666666666
Louisiana,industrial,2017,5.476666666666667
Louisiana,industrial,2018,5.355833333333333
Louisiana,industrial,2019,5.230833333333334
Louisiana,industrial,2020,4.89
Louisiana,industrial,2021,6.197500000000001
Louisiana,industrial,2022,7.521666666666666
Louisiana,industrial,2023,5.888333333333333
Louisiana,industrial,2024,5.6375
Louisiana,industrial,2025,6.226666666666667
Louisiana,industrial,2026,6.19
Maine,commercial,2001,12.058333333333332
Maine,commercial,2002,10.726666666666667
Maine,commercial,2003,10.638333333333334
Maine,commercial,2004,9.955833333333333
Maine,commercial,2005,11.163333333333334
Maine,commercial,2006,12.418333333333335
Maine,commercial,2007,12.945
Maine,commercial,2008,12.935833333333333
Maine,commercial,2009,12.600833333333334
Maine,commercial,2010,12.521666666666667
Maine,commercial,2011,12.299166666666666
Maine,commercial,2012,11.5475
Maine,commercial,2013,11.750833333333333
Maine,commercial,2014,12.705833333333333
Maine,commercial,2015,12.4975
Maine,commercial,2016,12.086666666666666
Maine,commercial,2017,12.1275
Maine,commercial,2018,12.7275
Maine,commercial,2019,12.820833333333333
Maine,commercial,2020,12.5725
Maine,commercial,2021,12.906666666666666
Maine,commercial,2022,15.4475
Maine,commercial,2023,17.9175
Maine,commercial,2024,18.2425
Maine,commercial,2025,20.975833333333334
Maine,commercial,2026,22.46
Maine,industrial,2001,7.2725
Maine,industrial,2002,7.039166666666667
Maine,industrial,2003,6.359166666666667
Maine,industrial,2004,6.600833333333333
Maine,industrial,2005,7.315833333333334
Maine,industrial,2006,8.810833333333333
Maine,industrial,2007,14.11
Maine,industrial,2008,11.564166666666665
Maine,industrial,2009,10.09
Maine,industrial,2010,9.206666666666667
Maine,industrial,2011,8.891666666666667
Maine,industrial,2012,7.984166666666667
Maine,industrial,2013,8.3925
Maine,industrial,2014,9.041666666666666
Maine,industrial,2015,9.163333333333334
Maine,industrial,2016,8.9575
Maine,industrial,2017,9.216666666666667
Maine,industrial,2018,9.343333333333334
Maine,industrial,2019,9.255
Maine,industrial,2020,8.866666666666667
Maine,industrial,2021,9.58
Maine,industrial,2022,11.0525
Maine,industrial,2023,12.33
Maine,industrial,2024,12.480833333333335
Maine,industrial,2025,15.515833333333333
Maine,industrial,2026,18.95
Maryland,commercial,2001,6.310833333333334
Maryland,commercial,2002,6.285833333333334
Maryland,commercial,2003,6.905833333333334
Maryland,commercial,2004,7.530833333333334
Maryland,commercial,2005,8.92
Maryland,commercial,2006,10.495833333333334
Maryland,commercial,2007,11.548333333333334
Maryland,commercial,2008,12.703333333333333
Maryland,commercial,2009,11.987499999999999
Maryland,commercial,2010,11.7475
Maryland,commercial,2011,11.268333333333333
Maryland,commercial,2012,10.429166666666665
Maryland,commercial,2013,10.6725
Maryland,commercial,2014,11.174166666666666
Maryland,commercial,2015,11.003333333333332
Maryland,commercial,2016,11.0025
Maryland,commercial,2017,10.770000000000001
Maryland,commercial,2018,10.444166666666666
Maryland,commercial,2019,9.985833333333334
Maryland,commercial,2020,9.744166666666667
Maryland,commercial,2021,10.265833333333333
Maryland,commercial,2022,12.63
Maryland,commercial,2023,12.791666666666666
Maryland,commercial,2024,12.954166666666666
Maryland,commercial,2025,14.715000000000002
Maryland,commercial,2026,18.19
Maryland,industrial,2001,4.366666666666666
Maryland,industrial,2002,3.8608333333333333
Maryland,industrial,2003,5.2025
Maryland,industrial,2004,5.975833333333334
Maryland,industrial,2005,6.9925
Maryland,industrial,2006,8.163333333333332
Maryland,industrial,2007,9.39
Maryland,industrial,2008,10.359166666666667
Maryland,industrial,2009,9.966666666666667
Maryland,industrial,2010,9.571666666666667
Maryland,industrial,2011,8.771666666666667
Maryland,industrial,2012,8.105
Maryland,industrial,2013,8.363333333333333
Maryland,industrial,2014,9.084166666666667
Maryland,industrial,2015,8.549166666666666
Maryland,industrial,2016,7.888333333333333
Maryland,industrial,2017,8.375833333333334
Maryland,industrial,2018,8.25
Maryland,industrial,2019,7.800833333333333
Maryland,industrial,2020,7.81
Maryland,industrial,2021,8.4525
Maryland,industrial,2022,9.987499999999999
Maryland,industrial,2023,9.950833333333334
Maryland,industrial,2024,9.993333333333334
Maryland,industrial,2025,12.4525
Maryland,industrial,2026,20.52
Massachusetts,commercial,2001,11.663333333333334
Massachusetts,commercial,2002,9.995833333333334
Massachusetts,commercial,2003,10.448333333333332
Massachusetts,commercial,2004,10.965000000000002
Massachusetts,commercial,2005,12.389166666666666
Massachusetts,commercial,2006,15.516666666666666
Massachusetts,commercial,2007,15.1925
Massachusetts,commercial,2008,16.044166666666666
Massachusetts,commercial,2009,15.358333333333334
Massachusetts,commercial,2010,14.51
Massachusetts,commercial,2011,14.313333333333333
Massachusetts,commercial,2012,13.833333333333334
Massachusetts,commercial,2013,14.228333333333333
Massachusetts,commercial,2014,14.661666666666667
Massachusetts,commercial,2015,15.777499999999998
Massachusetts,commercial,2016,15.582500000000001
Massachusetts,commercial,2017,15.917499999999999
Massachusetts,commercial,2018,17.170833333333334
Massachusetts,commercial,2019,16.789166666666667
Massachusetts,commercial,2020,15.994166666666667
Massachusetts,commercial,2021,16.954166666666666
Massachusetts,commercial,2022,18.650000000000002
Massachusetts,commercial,2023,19.669166666666666
Massachusetts,commercial,2024,20.88083333333333
Massachusetts,commercial,2025,23.081666666666667
Massachusetts,commercial,2026,25.64
Massachusetts,industrial,2001,9.362499999999999
Massachusetts,industrial,2002,8.331666666666667
Massachusetts,industrial,2003,8.9125
Massachusetts,industrial,2004,8.485
Massachusetts,industrial,2005,9.216666666666667
Massachusetts,industrial,2006,13.040833333333333
Massachusetts,industrial,2007,13.016666666666666
Massachusetts,industrial,2008,14.135833333333332
Massachusetts,industrial,2009,14.068333333333333
Massachusetts,industrial,2010,13.694166666666668
Massachusetts,industrial,2011,13.362499999999999
Massachusetts,industrial,2012,12.548333333333334
Massachusetts,industrial,2013,13.158333333333333
Massachusetts,industrial,2014,12.751666666666665
Massachusetts,industrial,2015,13.550833333333332
Massachusetts,industrial,2016,13.371666666666668
Massachusetts,industrial,2017,13.875833333333333
Massachusetts,industrial,2018,14.899166666666666
Massachusetts,industrial,2019,14.7675
Massachusetts,industrial,2020,14.501666666666667
Massachusetts,industrial,2021,15.167499999999999
Massachusetts,industrial,2022,17.048333333333332
Massachusetts,industrial,2023,17.89
Massachusetts,industrial,2024,18.183333333333334
Massachusetts,industrial,2025,19.355
Massachusetts,industrial,2026,21.71
Michigan,commercial,2001,7.543333333333333
Michigan,commercial,2002,7.7925
Michigan,commercial,2003,7.552499999999999
Michigan,commercial,2004,7.575
Michigan,commercial,2005,7.8308333333333335
Michigan,commercial,2006,8.501666666666667
Michigan,commercial,2007,8.772499999999999
Michigan,commercial,2008,9.155833333333334
Michigan,commercial,2009,9.2325
Michigan,commercial,2010,9.8075
Michigan,commercial,2011,10.32
Michigan,commercial,2012,10.913333333333334
Michigan,commercial,2013,11.050833333333335
Michigan,commercial,2014,10.862499999999999
Michigan,commercial,2015,10.5425
Michigan,commercial,2016,10.633333333333333
Michigan,commercial,2017,11.006666666666666
Michigan,commercial,2018,11.151666666666666
Michigan,commercial,2019,11.39
Michigan,commercial,2020,11.719999999999999
Michigan,commercial,2021,12.31
Michigan,commercial,2022,12.550833333333335
Michigan,commercial,2023,13.391666666666666
Michigan,commercial,2024,13.994166666666667
Michigan,commercial,2025,14.466666666666667
Michigan,commercial,2026,14.42
Michigan,industrial,2001,5.086666666666667
Michigan,industrial,2002,5.038333333333333
Michigan,industrial,2003,4.968333333333334
Michigan,industrial,2004,4.93
Michigan,industrial,2005,5.321666666666666
Michigan,industrial,2006,6.0441666666666665
Michigan,industrial,2007,6.47
Michigan,industrial,2008,6.724166666666666
Michigan,industrial,2009,6.986666666666667
Michigan,industrial,2010,7.076666666666667
Michigan,industrial,2011,7.314166666666666
Michigan,industrial,2012,7.620833333333334
Michigan,industrial,2013,7.71
Michigan,industrial,2014,7.672499999999999
Michigan,industrial,2015,7.026666666666666
Michigan,industrial,2016,6.91
Michigan,industrial,2017,7.195
Michigan,industrial,2018,7.100833333333333
Michigan,industrial,2019,7.074166666666667
Michigan,industrial,2020,7.265833333333333
Michigan,industrial,2021,7.685
Michigan,industrial,2022,8.323333333333332
Michigan,industrial,2023,8.155833333333334
Michigan,industrial,2024,8.255
Michigan,industrial,2025,8.584166666666667
Michigan,industrial,2026,9.77
Minnesota,commercial,2001,6.03
Minnesota,commercial,2002,5.8566666666666665
Minnesota,commercial,2003,6.103333333333333
Minnesota,commercial,2004,6.301666666666667
Minnesota,commercial,2005,6.5616666666666665
Minnesota,commercial,2006,6.982500000000001
Minnesota,commercial,2007,7.454999999999999
Minnesota,commercial,2008,7.860833333333333
Minnesota,commercial,2009,7.910833333333334
Minnesota,commercial,2010,8.360833333333334
Minnesota,commercial,2011,8.615
Minnesota,commercial,2012,8.823333333333332
Minnesota,commercial,2013,9.4075
Minnesota,commercial,2014,9.843333333333334
Minnesota,commercial,2015,9.42
Minnesota,commercial,2016,9.853333333333333
Minnesota,commercial,2017,10.4725
Minnesota,commercial,2018,10.363333333333333
Minnesota,commercial,2019,10.332500000000001
Minnesota,commercial,2020,10.429166666666667
Minnesota,commercial,2021,11.1775
Minnesota,commercial,2022,12.277499999999998
Minnesota,commercial,2023,12.36
Minnesota,commercial,2024,12.126666666666667
Minnesota,commercial,2025,12.237499999999999
Minnesota,commercial,2026,11.4
Minnesota,industrial,2001,4.344166666666667
Minnesota,industrial,2002,4.0575
Minnesota,industrial,2003,4.350833333333333
Minnesota,industrial,2004,4.6175
Minnesota,industrial,2005,5.013333333333333
Minnesota,industrial,2006,5.280833333333334
Minnesota,industrial,2007,5.683333333333334
Minnesota,industrial,2008,5.860833333333333
Minnesota,industrial,2009,6.260833333333333
Minnesota,industrial,2010,6.279166666666666
Minnesota,industrial,2011,6.459166666666667
Minnesota,industrial,2012,6.526666666666666
Minnesota,industrial,2013,6.970833333333334
Minnesota,industrial,2014,6.723333333333333
Minnesota,industrial,2015,7.0225
Minnesota,industrial,2016,7.3625
Minnesota,industrial,2017,7.3675
Minnesota,industrial,2018,7.515833333333333
Minnesota,industrial,2019,7.520833333333333
Minnesota,industrial,2020,7.6925
Minnesota,industrial,2021,8.281666666666666
Minnesota,industrial,2022,9.248333333333333
Minnesota,industrial,2023,9.1925
Minnesota,industrial,2024,9.141666666666667
Minnesota,industrial,2025,9.311666666666666
Minnesota,industrial,2026,9.3
Mississippi,commercial,2001,6.913333333333333
Mississippi,commercial,2002,6.845
Mississippi,commercial,2003,7.253333333333334
Mississippi,commercial,2004,7.968333333333334
Mississippi,commercial,2005,8.49
Mississippi,commercial,2006,9.415000000000001
Mississippi,commercial,2007,8.9275
Mississippi,commercial,2008,9.968333333333334
Mississippi,commercial,2009,9.529166666666667
Mississippi,commercial,2010,9.305
Mississippi,commercial,2011,9.488333333333333
Mississippi,commercial,2012,9.345
Mississippi,commercial,2013,10.095833333333333
Mississippi,commercial,2014,10.765
Mississippi,commercial,2015,10.574166666666667
Mississippi,commercial,2016,9.599166666666667
Mississippi,commercial,2017,10.178333333333333
Mississippi,commercial,2018,10.477500000000001
Mississippi,commercial,2019,10.547500000000001
Mississippi,commercial,2020,10.424999999999999
Mississippi,commercial,2021,10.833333333333334
Mississippi,commercial,2022,11.764166666666666
Mississippi,commercial,2023,12.424999999999999
Mississippi,commercial,2024,12.360833333333334
Mississippi,commercial,2025,13.055833333333334
Mississippi,commercial,2026,14.11
Mississippi,industrial,2001,4.3966666666666665
Mississippi,industrial,2002,4.394166666666666
Mississippi,industrial,2003,4.480833333333334
Mississippi,industrial,2004,4.83
Mississippi,industrial,2005,5.391666666666667
Mississippi,industrial,2006,5.944166666666667
Mississippi,industrial,2007,5.7475
Mississippi,industrial,2008,6.5625
Mississippi,industrial,2009,6.6308333333333325
Mississippi,industrial,2010,6.309166666666666
Mississippi,industrial,2011,6.516666666666667
Mississippi,industrial,2012,6.2375
Mississippi,industrial,2013,6.325833333333333
Mississippi,industrial,2014,6.591666666666666
Mississippi,industrial,2015,6.5575
Mississippi,industrial,2016,5.790833333333333
Mississippi,industrial,2017,5.9875
Mississippi,industrial,2018,5.9991666666666665
Mississippi,industrial,2019,5.853333333333333
Mississippi,industrial,2020,5.6325
Mississippi,industrial,2021,5.950833333333333
Mississippi,industrial,2022,6.702500000000001
Mississippi,industrial,2023,6.96
Mississippi,industrial,2024,6.8125
Mississippi,industrial,2025,7.3741666666666665
Mississippi,industrial,2026,7.58
Missouri,commercial,2001,5.815
Missouri,commercial,2002,5.789166666666667
Missouri,commercial,2003,5.723333333333334
Missouri,commercial,2004,5.759166666666666
Missouri,commercial,2005,5.860833333333333
Missouri,commercial,2006,6.004166666666666
Missouri,commercial,2007,6.264166666666667
Missouri,commercial,2008,6.5616666666666665
Missouri,commercial,2009,6.911666666666666
Missouri,commercial,2010,7.418333333333333
Missouri,commercial,2011,7.958333333333333
Missouri,commercial,2012,8.115
Missouri,commercial,2013,8.740833333333333
Missouri,commercial,2014,8.846666666666666
Missouri,commercial,2015,9.093333333333334
Missouri,commercial,2016,9.174166666666666
Missouri,commercial,2017,9.3925
Missouri,commercial,2018,9.323333333333332
Missouri,commercial,2019,9.003333333333332
Missouri,commercial,2020,8.876666666666667
Missouri,commercial,2021,9.0775
Missouri,commercial,2022,9.468333333333334
Missouri,commercial,2023,10.047500000000001
Missouri,commercial,2024,10.180833333333334
Missouri,commercial,2025,10.5275
Missouri,commercial,2026,9.47
Missouri,industrial,2001,4.3975
Missouri,industrial,2002,4.410833333333334
Missouri,industrial,2003,4.485833333333333
Missouri,industrial,2004,4.6125
Missouri,industrial,2005,4.51
Missouri,industrial,2006,4.553333333333334
Missouri,industrial,2007,4.75
Missouri,industrial,2008,4.911666666666666
Missouri,industrial,2009,5.425833333333333
Missouri,industrial,2010,5.489166666666667
Missouri,industrial,2011,5.835
Missouri,industrial,2012,5.878333333333334
Missouri,industrial,2013,6.283333333333334
Missouri,industrial,2014,6.334166666666667
Missouri,industrial,2015,6.410833333333334
Missouri,industrial,2016,7.100833333333334
Missouri,industrial,2017,7.299166666666667
Missouri,industrial,2018,7.1925
Missouri,industrial,2019,7.0808333333333335
Missouri,industrial,2020,6.8183333333333325
Missouri,industrial,2021,7.074166666666667
Missouri,industrial,2022,7.636666666666667
Missouri,industrial,2023,7.87
Missouri,industrial,2024,7.844166666666666
Missouri,industrial,2025,8.3425
Missouri,industrial,2026,7.96
Montana,commercial,2001,5.903333333333333
Montana,commercial,2002,6.274166666666667
Montana,commercial,2003,6.835833333333333
Montana,commercial,2004,7.420000000000001
Montana,commercial,2005,7.4325
Montana,commercial,2006,7.448333333333333
Montana,commercial,2007,8.108333333333333
Montana,commercial,2008,8.545
Montana,commercial,2009,8.3225
Montana,commercial,2010,8.549999999999999
Montana,commercial,2011,9.118333333333334
Montana,commercial,2012,9.13
Montana,commercial,2013,9.539166666666667
Montana,commercial,2014,9.645
Montana,commercial,2015,10.225833333333332
Montana,commercial,2016,10.195833333333333
Montana,commercial,2017,10.128333333333334
Montana,commercial,2018,10.111666666666666
Montana,commercial,2019,10.418333333333333
Montana,commercial,2020,10.524166666666666
Montana,commercial,2021,10.541666666666666
Montana,commercial,2022,10.6775
Montana,commercial,2023,12.113333333333335
Montana,commercial,2024,11.8775
Montana,commercial,2025,11.900833333333333
Montana,commercial,2026,11.84
Montana,industrial,2001,6.6575
Montana,industrial,2002,3.7225
Montana,industrial,2003,4.0325
Montana,industrial,2004,4.1425
Montana,industrial,2005,4.824166666666667
Montana,industrial,2006,5.131666666666667
Montana,industrial,2007,5.155
Montana,industrial,2008,5.9025
Montana,industrial,2009,5.453333333333333
Montana,industrial,2010,5.552499999999999
Montana,industrial,2011,5.278333333333333
Montana,industrial,2012,5.098333333333334
Montana,industrial,2013,5.421666666666667
Montana,industrial,2014,5.4941666666666675
Montana,industrial,2015,5.308333333333334
Montana,industrial,2016,5.0475
Montana,industrial,2017,5.233333333333333
Montana,industrial,2018,5.1499999999999995
Montana,industrial,2019,5.46
Montana,industrial,2020,5.189166666666667
Montana,industrial,2021,6.210833333333333
Montana,industrial,2022,7.425833333333333
Montana,industrial,2023,7.809166666666666
Montana,industrial,2024,7.565833333333334
Montana,industrial,2025,7.0025
Montana,industrial,2026,7.41
Nebraska,commercial,2001,5.453333333333333
Nebraska,commercial,2002,5.585
Nebraska,commercial,2003,5.789166666666667
Nebraska,commercial,2004,5.827500000000001
Nebraska,commercial,2005,5.945
Nebraska,commercial,2006,6.173333333333333
Nebraska,commercial,2007,6.371666666666666
Nebraska,commercial,2008,6.671666666666667
Nebraska,commercial,2009,7.323333333333333
Nebraska,commercial,2010,7.6175
Nebraska,commercial,2011,7.965833333333333
Nebraska,commercial,2012,8.352500000000001
Nebraska,commercial,2013,8.5825
Nebraska,commercial,2014,8.715
Nebraska,commercial,2015,8.6525
Nebraska,commercial,2016,8.775
Nebraska,commercial,2017,8.8225
Nebraska,commercial,2018,8.806666666666667
Nebraska,commercial,2019,8.840833333333334
Nebraska,commercial,2020,8.879166666666666
Nebraska,commercial,2021,8.7875
Nebraska,commercial,2022,8.800833333333333
Nebraska,commercial,2023,8.735833333333334
Nebraska,commercial,2024,8.38
Nebraska,commercial,2025,8.77
Nebraska,commercial,2026,8.5
Nebraska,industrial,2001,3.7558333333333334
Nebraska,industrial,2002,3.8608333333333333
Nebraska,industrial,2003,4.1433333333333335
Nebraska,industrial,2004,4.245
Nebraska,industrial,2005,4.383333333333334
Nebraska,industrial,2006,4.528333333333333
Nebraska,industrial,2007,4.745
Nebraska,industrial,2008,5.11
Nebraska,industrial,2009,5.724166666666666
Nebraska,industrial,2010,5.966666666666666
Nebraska,industrial,2011,6.383333333333333
Nebraska,industrial,2012,6.9375
Nebraska,industrial,2013,7.384166666666666
Nebraska,industrial,2014,7.4175
Nebraska,industrial,2015,7.530833333333334
Nebraska,industrial,2016,7.63
Nebraska,industrial,2017,7.599166666666666
Nebraska,industrial,2018,7.5475
Nebraska,industrial,2019,7.62
Nebraska,industrial,2020,7.353333333333334
Nebraska,industrial,2021,7.291666666666667
Nebraska,industrial,2022,7.1825
